title,location,last_modified,price,seller_info,details,description,item_url
TREK WAHOO 20 Zoll superleichtes Hybridbike 6-8 Jahre,"Salzburg-Umgebung, Salzburg","Zuletzt geändert:,03.06.2024, 09:59 Uhr",€ 230,,"Rosa,Gebraucht,Selbstabholung","Superleichtes Hybridbike von TREK Wahoo ( Gewicht wie Woom) für Kinder von 6-8 Jahren, 114-132 cm Körpergröße, 1X8 Antrieb, pink, Topzustand mit lediglich minimalen Gebrauchsspuren am Lack",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/trek-wahoo-20-zoll-superleichtes-hybridbike-6-8-jahre-2130382360/
Woom 3 - einwandfrei,"Bruck-Mürzzuschlag, Steiermark","Zuletzt geändert:,03.06.2024, 10:06 Uhr",€ 350,,"Violett,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-einwandfrei-1760706808/
Woom 3,"1220 Wien, 22. Bezirk, Donaustadt","Zuletzt geändert:,03.06.2024, 11:40 Uhr",€ 385,Privatperson,"Felgenbremse,40 cm,bis 16 Zoll,Gelb,Gebraucht,Selbstabholung","Woom 3 in tollem, sonnigen Gelb, Fahrrad für ca 4-6 Jahre, Erstbesitz, schön erhalten, funktioniert einwandfrei, wartet auf neue Abenteuer, sehr gepflegt (immer im Fahrradraum oder der Wohnung abgestellt) inkl. Kettenschutz, Fahrradständer, Kotflügel hinten und vorne, Schnellspanner für Sitz, 2022 bei Woom bestellt, normale Gebrauchsspuren (siehe Fotos), eine passende Klingel gibt es auf Wunsch gratis dazu",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-2038584857/
"KUbike 20"" Kinderfahrrad Erstbesitz schwarz Rh 24cm","Tulln, Niederösterreich","Zuletzt geändert:,28.06.2024, 13:44 Uhr",€ 380,,"Kettenschaltung,Felgenbremse,bis 35 cm,20 Zoll,Schwarz,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kubike-20-kinderfahrrad-erstbesitz-schwarz-rh-24cm-974446908/
"KUbike 16"" Kinderfahrrad",,"Zuletzt geändert:,18.06.2024, 20:33 Uhr",€ 215,,"Felgenbremse,bis 16 Zoll,Schwarz,Gebraucht,Selbstabholung","Es muss nicht immer Woom sein. Leicht, gut, kindgerecht. Dafür steht Kubike. Nun ist das 16"" zu klein. Daher nach 1.5 Jahren wegen Umstieg auf nächste Größe abzugeben.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kubike-16-kinderfahrrad-1850109015/
Islabikes Beinn 20,,"Zuletzt geändert:,03.06.2024, 09:15 Uhr",€ 140,,"Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/islabikes-beinn-20-913117060/
"Woom 3, sehr guter Zustand, wenig benutzt","Graz, Steiermark","Zuletzt geändert:,03.06.2024, 08:41 Uhr",€ 360,,"Gelb,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-sehr-guter-zustand-wenig-benutzt-1895187700/
Puky kinderfahrrad 16 zoll,3140 Pottenbrunn,"Zuletzt geändert:,03.06.2024, 08:46 Uhr",€ 50,,"bis 16 Zoll,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/puky-kinderfahrrad-16-zoll-843146463/
Woom 3 Fahrrad,"1210 Wien, 21. Bezirk, Floridsdorf","Zuletzt geändert:,03.06.2024, 09:07 Uhr",€ 350,Privatperson,"Felgenbremse,bis 16 Zoll,Grün,Neuwertig,Selbstabholung","Verkaufe Fahrrad, ist leider schon zu klein für mein Sohn.  Mit klingel",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-fahrrad-1895995720/
Kinderfahrrad mit 8 Gängen,6323 Bad Häring,"Zuletzt geändert:,03.06.2024, 08:30 Uhr",€ 399,Privatperson,"Kettenschaltung,Felgenbremse,bis 35 cm,20 Zoll,Grün,Gebraucht,Selbstabholung","Ultraleichtes Kinderfahrrad (ähnlich wie die Woom Fahrräder), top Zustand und sehr gepflegt inkl. Zubehör Ständer,Flaschenhalter,Klingel, Reflektoren,...",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-mit-8-gaengen-868935705/
Early Rider,3620 Schwallenbach,"Zuletzt geändert:,03.06.2024, 07:35 Uhr",€ 330,,"Felgenbremse,bis 16 Zoll,Silber,Gebraucht,Selbstabholung, Versand","EARLY RIDER SEEKER 16"" KINDERFAHRRAD",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/early-rider-852662468/
Kinderfahrrad Woom3,"Zell am See, Salzburg","Zuletzt geändert:,03.06.2024, 07:56 Uhr",€ 350,,"bis 16 Zoll,Rot,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom3-2042307734/
Woom gepäcksträger,"1030 Wien, 03. Bezirk, Landstraße","Zuletzt geändert:,03.06.2024, 07:27 Uhr",€ 30,Privatperson,"Schwarz,Neuwertig,Selbstabholung",Neuer gepäcksträger von woom,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-gepaeckstraeger-1289441746/
Woom 3,"Imst, Tirol","Zuletzt geändert:,02.06.2024, 20:30 Uhr",€ 330,,"Rot,Gebraucht,Selbstabholung, Versand","Von zwei Kindern befahren, normale Gebrauchsspuren hauptsächlich an den Griffen.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1521873555/
Woom 3 Gelb,,"Zuletzt geändert:,03.06.2024, 02:00 Uhr",€ 339,,"Gelb,Gebraucht,Selbstabholung","Woom 3 in Gelb, leichte Gebrauchsspuren, super in Schuss, wegen Umstieg auf woom 4 zu verkaufen!",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gelb-1085144512/
Woom 3,"Wiener Neustadt Land, Niederösterreich","Zuletzt geändert:,03.06.2024, 19:10 Uhr",€ 200,,"Felgenbremse,bis 16 Zoll,Grün,Gebraucht,Selbstabholung",Gebrauchtes Woom 3. Pedale und Reifen müssen erneuert werden. Das Lenkkopflager hat etwas Spiel.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1123306367/
Conway MS 16 wie Woom 3,"1230 Wien, 23. Bezirk, Liesing","Zuletzt geändert:,14.06.2024, 21:24 Uhr",€ 75,Privatperson,"bis 16 Zoll,Orange,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/conway-ms-16-wie-woom-3-1628161590/
Kinderfahrrad Woom 3,"Innsbruck-Land, Tirol","Zuletzt geändert:,02.06.2024, 22:19 Uhr",€ 390,,"Felgenbremse,Rot,Gebraucht,Selbstabholung",Verkaufen unser wenig verwendetes WOOM 3. Sieht noch super aus und funktioniert noch einwandfrei. Es handelt sich hier um das WOOM 3 ohne Schaltung.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom-3-2124613387/
(reserviert) WOOM original 1 PLUS inkl. 10 Jahres Garantie,,"Zuletzt geändert:,03.07.2024, 12:17 Uhr",€ 240,,"bis 16 Zoll,Blau,Neu,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-original-1-plus-inkl-10-jahres-garantie-1355463280/
Woom 3,"1100 Wien, 10. Bezirk, Favoriten","Zuletzt geändert:,03.07.2024, 09:28 Uhr",€ 250,,"Violett,Gebraucht,Selbstabholung",Wir steigen auf das 4er woom um und verkaufen unser Woom 3 in violett.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1496540320/
Cygnus 20 Zoll Leichtfahrrad,Oberösterreich,"Zuletzt geändert:,06.07.2024, 21:39 Uhr",€ 190,,"20 Zoll,Grün,Gebraucht,Selbstabholung","Verkaufe 20 Zoll Cygnus Leichtfahrrad für Kinder mit Ständer, baugleich Woom 4.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/cygnus-20-zoll-leichtfahrrad-1545407170/
"Woom 2 mit Ständer, Rücklicht",Kärnten,"Zuletzt geändert:,02.06.2024, 15:44 Uhr",€ 350,,"Rot,Gebraucht,Selbstabholung",Sehr guter Zustand,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-mit-staender-ruecklicht-1531040017/
Woom Off 6 - neu!,"Eisenstadt - Umgebung, Burgenland","Zuletzt geändert:,02.06.2024, 14:38 Uhr",€ 700,,"Kettenschaltung,Scheibenbremse,bis 35 cm,26 Zoll,Schwarz,Neu,Selbstabholung, Versand","neues Woom 6,",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-6-neu-1430993553/
Woom 3 grün,3552 Stratzing,"Zuletzt geändert:,30.06.2024, 08:44 Uhr",€ 320,Privatperson,"Grün,Gebraucht,Selbstabholung",Verkaufe grünes Fahrrad der Marke Woom in gutem Zustand. Original Kotflügel und Ständer inklusive. Ein paar Kratzer sind vorne am Lack (siehe Foto) vorhanden.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gruen-1899629022/
Woom 3 - rot (16 Zoll),"1130 Wien, 13. Bezirk, Hietzing","Zuletzt geändert:,26.06.2024, 08:17 Uhr",€ 270,Privatperson,"Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-rot-16-zoll-1729105880/
Electra Kinderfahrrad 16zoll,"Hallein, Salzburg","Zuletzt geändert:,02.06.2024, 13:37 Uhr",€ 100,,"bis 16 Zoll,Rosa,Gebraucht,Selbstabholung",Super Fahrrad für Kinder ab 4 Jahren meine tochter hat damit problemlos Fahrradfahren gelernt obwohl es kein woom ist! ;),https://www.willhaben.at/iad/kaufen-und-verkaufen/d/electra-kinderfahrrad-16zoll-1716579183/
Woom Glocke Klingel,,"Zuletzt geändert:,02.06.2024, 14:05 Uhr",€ 7,,"Gold,Gebraucht,Selbstabholung",Woom Glocke - gebraucht,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-glocke-klingel-1021701021/
Woom 2: top Zustand (VHB),,"Zuletzt geändert:,11.06.2024, 20:51 Uhr",€ 339,,"bis 16 Zoll,Violett,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-top-zustand-vhb-1794135574/
WOOM 3 - lila,,"Zuletzt geändert:,29.06.2024, 11:40 Uhr",€ 300,,"Felgenbremse,bis 16 Zoll,Violett,Gebraucht,Selbstabholung",Gut erhalten * normale Gebrauchsspuren,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-lila-1129476696/
Genesis mx 14 zoll Kinderrad mit abnehmbaren Stützrädern,"Eisenstadt - Umgebung, Burgenland","Zuletzt geändert:,02.06.2024, 12:15 Uhr",€ 80,,"Tretlagerschaltung,Felgenbremse,bis 16 Zoll,Blau,Neuwertig,Selbstabholung",Verkaufe Kinderad Alles Funktioniert. Wartung wurde vor einem Jahr durchgeführt.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/genesis-mx-14-zoll-kinderrad-mit-abnehmbaren-stuetzraedern-1272561690/
Cube Cubie 160,"Gmunden, Oberösterreich","Zuletzt geändert:,28.06.2024, 19:40 Uhr",€ 95,,"Felgenbremse,bis 16 Zoll,Grün,Gebraucht,Selbstabholung",Cube Cubie 16 Zoll in Matt Grün,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/cube-cubie-160-2013761393/
Woom 3 gelb,8010 Graz,"Zuletzt geändert:,01.07.2024, 17:33 Uhr",€ 350,Privatperson,"Gelb,Gebraucht,Selbstabholung",Das Fahrrad ist in einem sehr guten Zustand und funktioniert einwandfrei.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gelb-1407171789/
Woom 1 Kinderfahrrad,2102 Klein-Engersdorf,"Zuletzt geändert:,17.06.2024, 11:08 Uhr",€ 160,Privatperson,"Rot,Gebraucht,Selbstabholung",Sehr guter Zustand. Leichte Gebrauchsspuren am Lenker. PRIVATKAUF - Gewährleistungsausschluss,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-kinderfahrrad-920191675/
Woom up5,5500 Bischofshofen,"Zuletzt geändert:,05.07.2024, 16:21 Uhr",€ 1.700,Privatperson,"Kettenschaltung,Scheibenbremse,24 Zoll,Blau,Gebraucht,Selbstabholung",Hiermit möchten wir gerne das woom up5 verkaufen. Unsere Tochter hatte damit richtig Freude. :) Es ist in einem guten Zustand. Fahrrad kann gerne in 5500 Bischofshofen angeschaut und Probe gefahren werden.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-up5-1758598308/
Woom 1 in rot,"Hartberg-Fürstenfeld, Steiermark","Zuletzt geändert:,22.06.2024, 09:01 Uhr",€ 155,,"Rot,Gebraucht,Selbstabholung, Versand",1. Besitz.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-in-rot-1553026765/
Woom 3,Kärnten,"Zuletzt geändert:,30.06.2024, 18:27 Uhr",€ 350,,"Gelb,Gebraucht,Selbstabholung","Verkaufe sehr gut erhaltenes Woom 3 Kinderfahrrad, inkl. Ständer und Fahrradklingel",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1550174676/
CTM Maggie 2.0 mit Zubehör,"Graz-Umgebung, Steiermark","Zuletzt geändert:,02.06.2024, 07:54 Uhr",€ 140,,"Kettenschaltung,Felgenbremse,20 Zoll,Rosa,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/ctm-maggie-2-0-mit-zubehoer-875663198/
Laufrad WOOM 1 *lila*,,"Zuletzt geändert:,02.06.2024, 07:48 Uhr",€ 190,,"Violett,Gebraucht,Selbstabholung","Wir verkaufen unser WOOM 1, da wir auf das 2er umsteigen.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/laufrad-woom-1-lila-1645284888/
Fahrrad von Woom (Limited Edition),Burgenland,"Zuletzt geändert:,02.06.2024, 07:32 Uhr",€ 450,,"Kettenschaltung,Trommelbremse,bis 35 cm,20 Zoll,Rot,Gebraucht,Selbstabholung","Verkaufe ein kaum gefahrenes Kinderfahrrad von der Marke Woom in metallic rot (limited edition, anniversy red). Es ist die Größe 4 (20 Zoll). Dass Fahrrad hat kaum gebrauchtspuren...Preis ist leider nicht verhandelbar. Selbstabholung.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/fahrrad-von-woom-limited-edition-1187171185/
Woom 3,"Hollabrunn, Niederösterreich","Zuletzt geändert:,02.06.2024, 02:00 Uhr",€ 340,,"bis 16 Zoll,Grün,Gebraucht,Selbstabholung",Woom 3 Fahrrad mit Woom Ständer und Kotflügel.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1192222637/
woom 3,"1230 Wien, 23. Bezirk, Liesing","Zuletzt geändert:,02.06.2024, 06:24 Uhr",€ 280,Privatperson,"Rot,Gebraucht,Selbstabholung",gebrauchsspuren wie auf den bildern,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1921684719/
Woom 4 Rot,"Bruck an der Leitha, Niederösterreich","Zuletzt geändert:,02.06.2024, 07:04 Uhr",€ 380,,"Rot,Gebraucht,Selbstabholung","Verkaufe unser Woom 4 in rot. 8 Gang Schaltung. Leider zu klein mittlerweile. Die Lenker Gummis habe ich erneuert. Ein Pedal ist wie am Bild etwas kaputt. Geht aber noch, oder für rund 10€ bekommt man 2 neue.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-rot-976843928/
Woom 2 lila,"Mistelbach, Niederösterreich","Zuletzt geändert:,03.07.2024, 10:55 Uhr",€ 320,,"Violett,Neuwertig,Selbstabholung",Verkaufen unser Woom Bike 2 in lila!! Keine Gebrauchsspuren! Er ist unserer Tochter zu klein,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-lila-2122446194/
Fahrrad,"Wolfsberg, Kärnten","Zuletzt geändert:,01.06.2024, 22:31 Uhr",€ 350,,"Violett,Gebraucht,Selbstabholung",Gebrauchtes Woom 3 inkl. Seitenständer zu verkaufen.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/fahrrad-1731528863/
"Kinderfahrrad, Woom 3",Tirol,"Zuletzt geändert:,25.06.2024, 13:50 Uhr",€ 370,,"Grün,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom-3-1575359219/
Woom 3 Top Zustand,"Graz-Umgebung, Steiermark","Zuletzt geändert:,01.06.2024, 18:14 Uhr",€ 340,,"Felgenbremse,Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-top-zustand-1614266402/
(reserviert) Woom 3 blau,,"Zuletzt geändert:,14.06.2024, 08:10 Uhr",€ 320,,"Blau,Gebraucht,Selbstabholung",Wir verkaufen ein Kinderfahrrad. Immer in der Garage geparkt. Inkl. Fahhradständer.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-blau-986557607/
Woom 5 Supra,,"Zuletzt geändert:,01.06.2024, 17:49 Uhr",€ 650,,"Kettenschaltung,Felgenbremse,50 cm,24 Zoll,Grün,Gebraucht,Selbstabholung, Versand",Super Zustand ohne Kratzer!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-supra-2133907345/
Woom 4,9161 Göltschach,"Zuletzt geändert:,01.06.2024, 17:38 Uhr",€ 390,Privatperson,"20 Zoll,Rot,Gebraucht,Selbstabholung",Woom 4 - gebraucht jedoch in gepflegtem Zustand,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1884759722/
Woom 6,2514 Möllersdorf,"Zuletzt geändert:,01.06.2024, 17:16 Uhr",€ 550,Privatperson,"Gelb,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-6-1871433599/
Woom Kinderrad Modell 3 rot,,"Zuletzt geändert:,23.06.2024, 10:57 Uhr",€ 310,,"Kettenschaltung,Scheibenbremse,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-kinderrad-modell-3-rot-1504414934/
WOOM 3,"Hartberg-Fürstenfeld, Steiermark","Zuletzt geändert:,18.06.2024, 22:09 Uhr",€ 350,,"bis 16 Zoll,Violett,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-2091015556/
Woom 3,Kärnten,"Zuletzt geändert:,01.06.2024, 15:29 Uhr",€ 435,,"bis 16 Zoll,Blau,Gebraucht,Selbstabholung","Inkl. Licht, Trinkbecherhalterung, Ständer, Klingel",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1316467816/
Woom 1 Laufrad,,"Zuletzt geändert:,01.06.2024, 15:45 Uhr",€ 200,,"Grün,Gebraucht,Selbstabholung","Voll intaktes, gebrauchtes, grünes Woom 1 Laufrad",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-laufrad-1587750160/
Woom 3,"1110 Wien, 11. Bezirk, Simmering","Zuletzt geändert:,01.06.2024, 14:48 Uhr",€ 320,Privatperson,"Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung","Wegen Umstieg auf die nächste Größe, verkaufen wir unser rotes Woom 3.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1838961285/
Kinderfahrrad Frog bike,"Imst, Tirol","Zuletzt geändert:,10.06.2024, 16:57 Uhr",€ 240,,"Kettenschaltung,Felgenbremse,24 Zoll,Schwarz,Gebraucht,Selbstabholung","Wir verkaufen hier ein wirklich tolles Frog 62 Kinderfahrrad in schwarz, welches wie auf den Fotos ersichtlich wenig gefahren wurde.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-frog-bike-2095914691/
Kinder Fahrrad Frog 52 20 Zoll,"Innsbruck, Tirol","Zuletzt geändert:,01.06.2024, 13:19 Uhr",€ 370,,"Kettenschaltung,Felgenbremse,bis 35 cm,20 Zoll,Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinder-fahrrad-frog-52-20-zoll-997790816/
Kinderfahrrad Orbea MX20 20 Zoll in saftigem Grün,"Salzburg Stadt, Salzburg","Zuletzt geändert:,05.07.2024, 16:59 Uhr","€ 282,49",,"Kettenschaltung,20 Zoll,Grün,Neuwertig,Selbstabholung, Versand","Wir verkaufen ein Orbea MX 20 Kinderfahrrad. Laufradgöße 20 Zoll, Shimano Schaltung, also mit Gangschaltung. Hoher Neupreis! Es ist sehr leicht, wie ein woom Fahrrad nur günstiger!",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-orbea-mx20-20-zoll-in-saftigem-gruen-2031700808/
Woom 4 VIOLETT (purple haze),4040 Linz,"Zuletzt geändert:,17.06.2024, 12:12 Uhr",€ 490,,"Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-violett-purple-haze-1893847287/
WOOM Kinderfahrrad No.4,"1040 Wien, 04. Bezirk, Wieden","Zuletzt geändert:,01.06.2024, 12:26 Uhr",€ 395,Privatperson,"Rot,Gebraucht,Selbstabholung",Ist in perfektem Zustand. Funktioniert wie als wäre es neu.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-kinderfahrrad-no-4-1728892904/
Kinderfahrrad Genesis evolution,8200 Gleisdorf,"Zuletzt geändert:,01.06.2024, 09:12 Uhr",€ 200,Privatperson,"bis 16 Zoll,Rosa,Gebraucht,Selbstabholung, Versand",V-Bremse,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-genesis-evolution-796071602/
Kinderfahrrad - Hudora,"Oberpullendorf, Burgenland","Zuletzt geändert:,01.06.2024, 08:07 Uhr",€ 40,,"Rosa,Neuwertig,Selbstabholung",Viel gibts dazu nicht zu sagen.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-hudora-1552571893/
Woom 2 SNAP Steckschutzbleche,"Voitsberg, Steiermark","Zuletzt geändert:,01.06.2024, 08:42 Uhr",€ 25,,"Schwarz,Neu,Selbstabholung",Originale und neue SNAP Steckschutzbleche der Marke Woom für Woom 2,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-snap-steckschutzbleche-912831495/
Woom 3 Kinderfahrrad - Erstbesitz,,"Zuletzt geändert:,01.06.2024, 07:46 Uhr",€ 350,,"bis 16 Zoll,Blau,Neuwertig,Selbstabholung",Wir verkaufen ein Woom 3 Kinderfahrrad mit Ständer und Glocke. (ERSTBESITZ),https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-erstbesitz-1146386697/
Cygnus kinderfahrrad 20 zoll,8250 Kleinschlag,"Zuletzt geändert:,31.05.2024, 21:01 Uhr",€ 140,Privatperson,"Kettenschaltung,Felgenbremse,20 Zoll,Rosa,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/cygnus-kinderfahrrad-20-zoll-2061268966/
Kinderfahrrad Woom 3 16zoll,,"Zuletzt geändert:,15.06.2024, 12:56 Uhr",€ 380,,"Gelb,Neuwertig,Selbstabholung, Versand",Wir verkaufen unseren Woom.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom-3-16zoll-1645328250/
Woom 3 Lila,Niederösterreich,"Zuletzt geändert:,04.07.2024, 12:30 Uhr",€ 320,,"Felgenbremse,bis 16 Zoll,Violett,Gebraucht,Selbstabholung","Verkaufe lila Woom 3 inkl, Ständer. Top Zustand. Fix Preis",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-lila-1912731260/
Woom 3,"Spittal an der Drau, Kärnten","Zuletzt geändert:,05.06.2024, 18:29 Uhr",€ 400,,"bis 16 Zoll,Violett,Neuwertig,Selbstabholung",Woom 3 zu verkaufen. 1. Besitz inkl. Ständer. Normale Gebrauchsspuren. Siehe Fotos.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1327158223/
Woom3 Kinderfahrrad,"Steyr-Land, Oberösterreich","Zuletzt geändert:,23.06.2024, 08:51 Uhr",€ 320,,"Felgenbremse,Grün,Gebraucht,Selbstabholung","Verkauft wird ein Woom3 kinderfahrrad ind Grün, Fahrradständer wurde extra erworben.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom3-kinderfahrrad-1719769868/
"Woom 3 grün 16""","Tulln, Niederösterreich","Zuletzt geändert:,31.05.2024, 16:54 Uhr",€ 300,,"Felgenbremse,bis 16 Zoll,Grün,Gebraucht,Selbstabholung","Kotflügel (Plastik, schwarz) gibt es auch noch dazu. Fixpreis; Barzahlung bei Abholung.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gruen-16-1852559691/
Kinderfahrrad Merida,6335 Landl,"Zuletzt geändert:,21.06.2024, 14:11 Uhr",€ 230,Privatperson,"Kettenschaltung,Felgenbremse,20 Zoll,Rosa,Gebraucht,Selbstabholung, Versand","Verkaufe gebrauchtes, sehr gut erhaltenes Kinderfahrrad von Merida in rosa/ pink.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-merida-1655336774/
Woom 4 Supra - Das ultimative Kinderfahrrad,,"Zuletzt geändert:,31.05.2024, 15:11 Uhr",€ 395,,"Kettenschaltung,Felgenbremse,20 Zoll,Schwarz,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-supra-das-ultimative-kinderfahrrad-1551363712/
Woom 3 in rot,"Mistelbach, Niederösterreich","Zuletzt geändert:,31.05.2024, 14:50 Uhr",€ 380,,"Rot,Neuwertig,Selbstabholung","Verkaufe ein Woom 3 Kinderfahrrad in der Farbe rot. Das Fahrrad ist in einem sehr guten Zustand und funktioniert einwandfrei. Natürlich weißt es leichte Gebrauchsspuren, ist ja schließlich von einem Kind benutzt worden. (siehe Fotos) Dennoch ist das Rad quasi neuwertig.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-rot-1714878136/
Woom: Klingel mit Kompass,,"Zuletzt geändert:,31.05.2024, 14:52 Uhr",€ 10,,"Schwarz,Gebraucht,Selbstabholung, Versand",Woom: Klingel mit Kompass für Kinderfahrräder.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-klingel-mit-kompass-1210959202/
